species,locality
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY22/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY41/2006
Mops_condylurus,Chaerephon bat coronavirus/Kenya/KY41/2006
Mops_condylurus,Chaerephon Polyomavirus 1
Mops_condylurus,Eidolon bat coronavirus
Mops_condylurus,Kenya bat coronavirus/BtKY56/BtKY55
Mops_condylurus,Kenya bat coronavirus/BtKY56/BtKY55
Mops_condylurus,PREDICT_AdV-58
Mops_condylurus,PREDICT_AdV-58
Mops_condylurus,PREDICT_AdV-59
Mops_condylurus,PREDICT_CoV-106
Mops_condylurus,PREDICT_CoV-106
Mops_condylurus,PREDICT_CoV-106
Mops_condylurus,PREDICT_CoV-21
Mops_condylurus,PREDICT_CoV-30
Mops_condylurus,PREDICT_CoV-35
Mops_condylurus,PREDICT_CoV-90
Mops_condylurus,PREDICT_MAstV-191
Mops_condylurus,PREDICT_MAstV-191
Mops_condylurus,PREDICT_MAstV-88
Mops_condylurus,PREDICT_MAstV-89
Mops_condylurus,PREDICT_MAstV-89
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_condylurus,PREDICT_PMV-15
Mops_demonstrator,PREDICT_AdV-37
Mops_midas,PREDICT_CoV-114
Mops_midas,PREDICT_PMV-175
Mops_midas,PREDICT_PMV-175
Mops_midas,PREDICT_PMV-175
Mops_midas,PREDICT_PMV-175
Mops_midas,PREDICT_PMV-175
Mops_midas,PREDICT_PMV-175
Mops_midas,PREDICT_PMV-175
Mormoops_megalophylla,Rabies_virus
Mormoops_megalophylla,Rio_Bravo_virus
Mormoops_megalophylla,Tamana_bat_virus
Mungos_mungo,Cowpox_virus
Mungos_mungo,Thogoto_virus
Muntiacus_muntjak,Foot-and-mouth_disease_virus
Murina_aurata,Japanese_encephalitis_virus
Murina_cyclotis,PREDICT_PMV-23
Murina_leucogaster,Irkut_virus
Murina_leucogaster,Japanese_encephalitis_virus
Mus_booduga,Encephalomyocarditis_virus
Mus_booduga,Kyasanur_Forest_disease_virus
Mus_bufo,PREDICT_CoV-71
Mus_caroli,Murine coronavirus
Mus_caroli,Murine coronavirus
Mus_cervicolor,new gammaherpesvirus clade 2
Mus_cervicolor,Murid_herpesvirus_1
Mus_cervicolor,Murine_leukemia_virus
Mus_cervicolor,Murine coronavirus
Mus_cervicolor,Murine coronavirus
Mus_cervicolor,PREDICT_PMV-159
Mus_cookii,Murine coronavirus
Mus_cookii,Murine coronavirus
Mus_minutoides,Kodoko
Mus_minutoides,PREDICT_CoV-64
Mus_musculoides,PREDICT_AdV-73
Mus_musculoides,PREDICT_AdV-73
Mus_musculoides,PREDICT_AdV-73
Mus_musculoides,PREDICT_AdV-73
Mus_musculoides,PREDICT_AdV-73
Mus_musculoides,PREDICT_AdV-74
Mus_musculoides,PREDICT_AdV-74
Mus_musculoides,PREDICT_AdV-74
Mus_musculoides,PREDICT_AdV-74
Mus_musculoides,PREDICT_AdV-74
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_AdV-75
Mus_musculoides,PREDICT_HV-49
Mus_musculoides,PREDICT_HV-99
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-110
Mus_musculoides,PREDICT_MAstV-121
Mus_musculoides,PREDICT_MAstV-121
Mus_musculoides,PREDICT_MAstV-121
Mus_musculoides,PREDICT_MAstV-121
Mus_musculoides,PREDICT_MAstV-121
Mus_musculoides,PREDICT_MAstV-121
Mus_musculoides,PREDICT_MAstV-121
Mus_musculoides,PREDICT_MAstV-121
Mus_musculoides,PREDICT_MAstV-121
Mus_musculoides,PREDICT_MAstV-121
Mus_musculoides,PREDICT_MAstV-121
Mus_musculoides,PREDICT_MAstV-121
Mus_musculoides,PREDICT_MAstV-121
Mus_musculoides,PREDICT_MAstV-121
Mus_musculus,J-virus
Mus_musculus,new gammaherpesvirus clade 2
Mus_musculus,Anopheles_B_virus
Mus_musculus,Cowpox_virus
Mus_musculus,Crimean-Congo_hemorrhagic_fever_virus
Mus_musculus,Dobrava-Belgrade_virus
Mus_musculus,Eastern_equine_encephalitis_virus
Mus_musculus,Ectromelia_virus
Mus_musculus,Encephalomyocarditis_virus
Mus_musculus,Hantaan_virus
Mus_musculus,Hepatitis_E_virus
Mus_musculus,Junin_virus
Mus_musculus,Lactate_dehydrogenase-elevating_virus
Mus_musculus,Ljungan_virus
Mus_musculus,Lymphocytic_choriomeningitis_virus
Mus_musculus,Machupo_virus
Mus_musculus,Minute_virus_of_mice
Mus_musculus,Moloney_murine_sarcoma_virus
Mus_musculus,Mouse_mammary_tumor_virus
Mus_musculus,Mouse_parvovirus_1
Mus_musculus,Mucambo_virus
Mus_musculus,Murid_herpesvirus_1
Mus_musculus,Murid_herpesvirus_3
Mus_musculus,Murine_adenovirus_A
Mus_musculus,Murine_adenovirus_B
Mus_musculus,Murine_hepatitis_virus
Mus_musculus,Murine_leukemia_virus
Mus_musculus,Murine_norovirus_1
Mus_musculus,Murine_pneumonia_virus
Mus_musculus,Murine_pneumotropic_virus
Mus_musculus,Murine_polyomavirus
Mus_musculus,Nipah_virus
Mus_musculus,Oliveros_virus
Mus_musculus,Puumala_virus
Mus_musculus,Rabies_virus
Mus_musculus,Saboya_virus
Mus_musculus,Sendai_virus
Mus_musculus,Seoul_virus
Mus_musculus,St._Louis_encephalitis_virus
Mus_musculus,Theilovirus
Mus_musculus,Tick-borne_encephalitis_virus
Mus_musculus,Tula_virus
Mus_musculus,Venezuelan_equine_encephalitis_virus
Mus_musculus,Vesicular_stomatitis_Indiana_virus
Mus_musculus,Western_equine_encephalitis_virus
Mus_musculus,Murid Herpesvirus 1
Mus_musculus,Murine coronavirus
Mus_musculus,Murine coronavirus
Mus_musculus,PREDICT_AdV-20
Mus_musculus,PREDICT_AdV-74
Mus_musculus,PREDICT_PMV-149
Mus_musculus,PREDICT_PMV-173
Mus_musculus,PREDICT_PMV-20
Mus_musculus,PREDICT_PMV-20
Mus_setulosus,Gbagroube virus
Mus_setulosus,Riston _Ebola
Mus_setulosus,Zaire_ebolavirus
Mus_spicilegus,Murine_leukemia_virus
Mus_spretus,Bhanja_virus
Mus_spretus,Lymphocytic_choriomeningitis_virus
Mus_spretus,Rabbit_hemorrhagic_disease_virus
Mustela_frenata,Powassan_virus
Mustela_lutreola,Aleutian_mink_disease_virus
Mustela_lutreola,Suid_herpesvirus_1
Mustela_nigripes,Sendai_virus
Mustela_nivalis,Rabies_virus
Mustela_putorius,Influenza_A_virus
Mustela_sibirica,China/YN06_Hantavirus
Mustela_sibirica,PREDICT_PMV-31
Myocastor_coypus,Encephalomyocarditis_virus
Myocastor_coypus,Foot-and-mouth_disease_virus
Myocastor_coypus,Rabies_virus
Myocastor_coypus,Vesicular_stomatitis_Indiana_virus
Myodes_gapperi,Colorado_tick_fever_virus
Myodes_gapperi,Ljungan_virus
Myodes_gapperi,Prospect_Hill_virus
Myodes_glareolus,new betaherpesvirus clade 4
Myodes_glareolus,Bhanja_virus
Myodes_glareolus,Borna_disease_virus
Myodes_glareolus,California_encephalitis_virus
Myodes_glareolus,Cowpox_virus
Myodes_glareolus,Dobrava-Belgrade_virus
Myodes_glareolus,Encephalomyocarditis_virus
Myodes_glareolus,Ljungan_virus
Myodes_glareolus,Louping_ill_virus
Myodes_glareolus,Lymphocytic_choriomeningitis_virus
Myodes_glareolus,Murid_herpesvirus_4
Myodes_glareolus,Murine_pneumonia_virus
Myodes_glareolus,Puumala_virus
Myodes_glareolus,Sendai_virus
Myodes_glareolus,Tahyna
Myodes_glareolus,Theilovirus
Myodes_glareolus,Thiafora_virus
Myodes_glareolus,Tick-borne_encephalitis_virus
Myodes_glareolus,Tula_virus
Myodes_glareolus,Uukuniemi_virus
Myodes_regulus,Muju
Myodes_regulus,Puumala_virus
Myodes_rufocanus,Hokkaido
Myodes_rufocanus,Cowpox_virus
Myodes_rufocanus,Puumala_virus
Myodes_rutilus,Bunyamwera_virus
Myodes_rutilus,California_encephalitis_virus
Myodes_rutilus,Cowpox_virus
Myodes_rutilus,Powassan_virus
Myodes_rutilus,Tick-borne_encephalitis_virus
Myonycteris_angolensis,Riston _Ebola
Myonycteris_torquata,Filovirus
Myonycteris_torquata,Lloviu
Myonycteris_torquata,Riston _Ebola
Myonycteris_torquata,Zaire_ebolavirus
Myonycteris_torquata,PREDICT_CoV-66
Myotis_albescens,Rabies_virus
Myotis_albescens,Juquitiba _virus
Myotis_albescens,PREDICT_HV-59
Myotis_altarium,PREDICT_PMV-43
Myotis_austroriparius,Rabies_virus
Myotis_bechsteinii,Hepatitis_E_virus
Myotis_blythii,Aravan_virus
Myotis_blythii,Issyk-Kul_virus
Myotis_californicus,Rabies_virus
Myotis_californicus,PREDICT_AdV-87
Myotis_californicus,PREDICT_CoV-6
Myotis_chiloensis,Rabies_virus
Myotis_chinensis,bat astrovirus AFCD337
Myotis_dasycneme,European_bat_lyssavirus_1
Myotis_dasycneme,European_bat_lyssavirus_2
Myotis_daubentonii,BatCoV HKU6
Myotis_daubentonii,Corona
Myotis_daubentonii,European_bat_lyssavirus_1
Myotis_daubentonii,European_bat_lyssavirus_2
Myotis_daubentonii,Nipah_virus
Myotis_daubentonii,bat coronavirus HKU6
Myotis_daubentonii,PREDICT_CoV-59
Myotis_daubentonii,PREDICT_CoV-59
Myotis_daubentonii,PREDICT_CoV-59
Myotis_daubentonii,PREDICT_CoV-59
Myotis_daubentonii,PREDICT_CoV-59
Myotis_daubentonii,PREDICT_CoV-59
Myotis_evotis,Rocky Mountain bat coronavirus
Myotis_evotis,Rabies_virus
Myotis_fimbriatus,Myotis alphacoronavirus
Myotis_fimbriatus,PREDICT_PMV-130
Myotis_grisescens,Rabies_virus
Myotis_horsfieldii,Bat Astrovirus 1
Myotis_horsfieldii,Bat Astrovirus Myr/Anhui/A900/2005
Myotis_horsfieldii,Bat Astrovirus Myr/Anhui/A900/2005
Myotis_horsfieldii,Bat Astrovirus Myr/Anhui/A900/2005
Myotis_horsfieldii,Bat Astrovirus Myr/Anhui/A900/2005
Myotis_horsfieldii,Bat Astrovirus Myr/Anhui/A900/2005
Myotis_horsfieldii,Bat Astrovirus Myr/Anhui/A900/2005
Myotis_horsfieldii,Porcine epidemic diarrhea virus
Myotis_horsfieldii,Porcine epidemic diarrhea virus
Myotis_horsfieldii,Porcine epidemic diarrhea virus
Myotis_horsfieldii,Porcine epidemic diarrhea virus
Myotis_horsfieldii,Porcine epidemic diarrhea virus
Myotis_horsfieldii,PREDICT_CoV-52
Myotis_horsfieldii,PREDICT_MAstV-27
Myotis_horsfieldii,PREDICT_MAstV-27
Myotis_horsfieldii,PREDICT_MAstV-27
Myotis_horsfieldii,PREDICT_MAstV-27
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-28
Myotis_horsfieldii,PREDICT_MAstV-76
Myotis_horsfieldii,PREDICT_PMV-13
Myotis_horsfieldii,PREDICT_PMV-13
Myotis_keaysi,PREDICT_PMV-32
Myotis_keaysi,PREDICT_PMV-32
Myotis_keaysi,PREDICT_PMV-32
Myotis_keaysi,PREDICT_PMV-32
Myotis_keenii,California_encephalitis_virus
Myotis_keenii,Eastern_equine_encephalitis_virus
Myotis_keenii,Rabies_virus
Myotis_laniger,bat coronavirus HKU6
Myotis_laniger,bat coronavirus HKU6
Myotis_laniger,PREDICT_CoV-111
Myotis_laniger,PREDICT_CoV-60
Myotis_laniger,PREDICT_CoV-60
Myotis_laniger,PREDICT_CoV-60
Myotis_laniger,PREDICT_CoV-60
Myotis_laniger,PREDICT_CoV-60
Myotis_laniger,PREDICT_CoV-60
Myotis_laniger,PREDICT_PMV-165
Myotis_laniger,PREDICT_PMV-166
Myotis_leibii,Rabies_virus
Myotis_levis,Rabies_virus
Myotis_longipes,PREDICT_CoV-60
Myotis_longipes,PREDICT_PMV-36
Myotis_lucifugus,Rocky Mountain bat coronavirus
Myotis_lucifugus,A _cytomegalovirus
Myotis_lucifugus,A _polyomavirus
Myotis_lucifugus,Eastern_equine_encephalitis_virus
Myotis_lucifugus,Montana _myotis _leucoenc.
Myotis_lucifugus,Montana_myotis_leukoencephalitis_virus
Myotis_lucifugus,Rabies_virus
Myotis_lucifugus,St._Louis_encephalitis_virus
Myotis_lucifugus,West_Nile_virus
Myotis_macrodactylus,Japanese_encephalitis_virus
Myotis_muricola,PREDICT_PMV-13
Myotis_myotis,BatCoV HKU6
Myotis_myotis,BatGHV-2
Myotis_myotis,BatGHV-3
Myotis_myotis,European_bat_lyssavirus_1
Myotis_myotis,European_bat_lyssavirus_2
Myotis_myotis,MmBoV-1
Myotis_myotis,PREDICT_CoV-38
Myotis_mystacinus,Ahun
Myotis_mystacinus,Japanese_encephalitis_virus
Myotis_mystacinus,Khujand_virus
Myotis_mystacinus,Maule
Myotis_nattereri,BatBHV-1
Myotis_nattereri,BatGHV-1
Myotis_nattereri,BatGHV-2
Myotis_nattereri,BatGHV-3
Myotis_nattereri,BatGHV-4
Myotis_nattereri,Bokeloh _virus
Myotis_nattereri,European_bat_lyssavirus_1
Myotis_nattereri,European_bat_lyssavirus_2
Myotis_nigricans,Dengue_virus
Myotis_nigricans,Rabies_virus
Myotis_nigricans,Venezuelan_equine_encephalitis_virus
Myotis_occultus,Rocky Mountain bat coronavirus
Myotis_oxyotus,PREDICT_PMV-32
Myotis_oxyotus,PREDICT_PMV-32
Myotis_pilosus,bat astrovirus AFCD337
Myotis_pilosus,bat astroviruses
Myotis_pilosus,BatCoV HKU6
Myotis_pilosus,BtAAV-YNM
Myotis_pilosus,Corona
Myotis_pilosus,Filovirus
Myotis_pilosus,MRPV-1
Myotis_pilosus,Nipah_virus
Myotis_ricketti,Bat Astrovirus WCF184/WCF168
Myotis_ricketti,Bat Coronavirus 1
Myotis_ricketti,Bat coronavirus 512/2005
Myotis_ricketti,bat coronavirus HKU6
Myotis_ricketti,bat coronavirus HKU6
Myotis_ricketti,bat coronavirus HKU6
Myotis_ricketti,bat coronavirus HKU6
Myotis_ricketti,bat coronavirus HKU6
Myotis_ricketti,bat coronavirus HKU6
Myotis_ricketti,bat coronavirus HKU6
Myotis_ricketti,bat coronavirus HKU6
Myotis_ricketti,bat coronavirus HKU6
Myotis_ricketti,bat coronavirus HKU6
Myotis_ricketti,bat coronavirus HKU6
Myotis_ricketti,bat coronavirus HKU6
Myotis_ricketti,Myotis alphacoronavirus
Myotis_ricketti,Myotis alphacoronavirus
Myotis_ricketti,Myotis alphacoronavirus
Myotis_ricketti,Myotis alphacoronavirus
Myotis_ricketti,Myotis alphacoronavirus
Myotis_ricketti,Myotis alphacoronavirus
Myotis_ricketti,Myotis alphacoronavirus
Myotis_ricketti,Myotis alphacoronavirus
Myotis_ricketti,Myotis alphacoronavirus
Myotis_ricketti,PREDICT_CoV-107
Myotis_ricketti,PREDICT_CoV-37
Myotis_ricketti,PREDICT_CoV-37
Myotis_ricketti,PREDICT_CoV-37
Myotis_ricketti,PREDICT_CoV-37
Myotis_ricketti,PREDICT_CoV-37
Myotis_ricketti,PREDICT_CoV-37
Myotis_ricketti,PREDICT_CoV-37
Myotis_ricketti,PREDICT_CoV-37
Myotis_ricketti,PREDICT_CoV-37
Myotis_ricketti,PREDICT_CoV-37
Myotis_ricketti,PREDICT_CoV-57
Myotis_ricketti,PREDICT_MAstV-109
Myotis_ricketti,PREDICT_MAstV-109
Myotis_ricketti,PREDICT_MAstV-109
Myotis_ricketti,PREDICT_MAstV-109
Myotis_ricketti,PREDICT_MAstV-109
Myotis_ricketti,PREDICT_MAstV-109
Myotis_ricketti,PREDICT_MAstV-109
Myotis_ricketti,PREDICT_MAstV-109
Myotis_ricketti,PREDICT_MAstV-109
